pair,symbol0,symbol1,stable,gauge,internal_bribe,pairfees,pf_bal0_raw,pf_bal0_fmt,pf_bal1_raw,pf_bal1_fmt,ib_bal0_raw,ib_bal0_fmt,ib_bal1_raw,ib_bal1_fmt
"0x9bf1E3ee61cBe5C61E520c8BEFf45Ed4D8212a9A","VARA","USDC","false","0xA250a3b6a5e5E8b398092537951F8Bd80639ed5c","0xc401adf58F18AF7fD1bf88d5a29a203d3B3783B2","0xa6Fd0dbAc727D79949b7a69Cba5A948ef23C2c33","79293231583295581373588","79,293.23","573329586","573.3296","7740835333195892649423","7,740.84","602313978","602.3140"
"0x7d8100072ba0e4dA8Dc6bd258859a5dC1A452e05","WKAVA","VARA","false","0xCa0d15B4BB6ad730fE40592f9E25A2E052842c92","0x33c9bfF51895d1bbf729677D32e85253850F616c","0x08a98Be424eA024f5F966749eA51D0c45a1DF45d","45080104761294241864","45.0801","33871242899855155430102","33,871.24","241762862968970943278","241.7629","387504133839022540999779","387,504.13"
"0x5C27a0D0e6d045b5113D728081268642060f7499","WKAVA","USDC","false","0x50CD5B513999b81dC3f4b70595629F7Cb92FCd32","0x3e51ebaa81088e67956d2586dDBc32901499E46C","0xA0A9d089a08D26925E7396242625626f782C2975","721905516058989957687","721.9055","3603753125","3,603.75","1274573307514537738225","1,274.57","2759484463","2,759.48"
"0x9aCAd463537d5b4fb1d7637bB558E79D0441B96f","DAI","USDC","true","0xe45086F996e4473E0973392c1FE97B52575466CF","0xa238D550925f420ED67Fc061a9406696d62ef23D","0x0dCBe2ac1FE2876566dc87d78F69C6e7f9d434aF","37952145946101517832","37.9521","11940393","11.9404","23567915649711332770","23.5679","20562080","20.5621"
"0xe1075dE313585808593ea7291CccE96607D589F6","TAROT","USX","false","0xe9e3F3ec2537E72C432F39a8Bb79a946E0605693","0xc5daDc9c2aeA07c2d1dB48155Eb3d6E4fc8010d6","0x62D7bD1Ddd4e734D2b5E197d7B57ae1bF01AfA7A","529149394820706386","0.529149","19448259467431597","0.019448","4895381884366898521","4.8954","348805807762689512","0.348806"
"0xcc35FD8B11e66aB413dc520c920F396c2c1096Eb","USX","USDC","true","0x19f7D523f77E08B94828674eFEe8c6B4F62dd176","0xAC3C95eB08CA921ec2A404B1240f6FC4Df1388F5","0x4B01C1f78B88aD531D9E46B11dA82bF356580014","9935110103462545856","9.9351","35608985","35.6090","11093666633113591062","11.0937","13458428","13.4584"
"0x4fe370e1b29Eda686Bfc63BCBEbfA16BE871056B","TIDE","WKAVA","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x6fDa7a945F47a50bCCb1E9f33E0B5e89962Bc894","11221013823689584022","11.2210","92268443454132053","0.092268","0","0","0","0"
"0x4c427e9C32c50311F11972Bf9Db0E45204660aFA","DAI","VARA","false","0x9BaC0D50B263179A047b00d82A1ae009dd04c2e4","0xf47f9cF8192b1B30A3dc607b56e5aDEbDCEe350D","0x90d406ff9baE5CBDf76B94e33f139E8a1aeAa946","255284839182601458336","255.2848","601433660445833003813","601.4337","4253928137875003062","4.2539","46900420703680730810","46.9004"
"0xbeBf0a910B92E743336d581C65cb938D8B9628Cd","SWKAVA","USDC","false","0xe6DE361A58C44e1457067Fd80A19Bc8D2b62434F","0x27c900552CddAA9C1371Def2f24e66c9c6e7B8FB","0x932C7f632F604FB5cAe41Ea66D1Cedd77A6fd967","5390102727739285636","5.3901","37715063","37.7151","71671022808423109721","71.6710","110147119","110.1471"
"0xAEB77224CA99873F0D88acc6F2594bf985dA5A71","ACS","USDC","false","0x395B15a15d027450123D9690b23179fEF77d1D37","0x55e163682fE9FDe85ABc48B9E940d90495Ed8Be2","0x7457297F754E87bC5a76c1ED4115ffeD05D3Ca44","1736026858993160778","1.7360","22706214","22.7062","12521478577110517927","12.5215","29166465","29.1665"
"0x5a574F12299A5C1a70a0E1dD2fD2E0d2417211a6","SWKAVA","WKAVA","true","0x3e720ec89aE09D5e58358b9787a4284aDdcF1c4B","0x68B03aDCE12B85D7467bdAF13B7AC599EE71dB23","0xA8A9C437b599fdC7e634E62834ac23Ba906688f6","1186409978263458382","1.1864","742002953320863729","0.742003","18287846424965287603","18.2878","20117487684467843148","20.1175"
"0xAe42F719c5162Fb0EF35C82108770EC6eEB55141","fBOMB","ETH","false","0xe6EE51c8AD615407776dF78B8a993312B4E35519","0xB20F21f548363ACccA4e605DC52eC89B7dFC36cb","0xFBB0Ed0810d07764B5867Bc29c0Dae5D11B41455","224193035208245345436","224.1930","74212512899539926","0.074213","2837767623470209030417","2,837.77","33932141760548631","0.033932"
"0x6e2388378Aa93062F9cFc35bBfd036aF05526cDf","fBOMB","VARA","false","0xBFaF0Ae0b908e8CF686A80aFf4A9ad58DED39c35","0xa6d35cE9218333c35684373D368E5134B8497A8e","0x4BF81Ee9124bEe18A6A430b28F04fDE40C5aDd75","105993710810782359281","105.9937","61007372604001571926732","61,007.37","4946076920598733617348","4,946.08","3772120284616561277722","3,772.12"
"0xf96b58442cCb7D1f0889efb5120B428e3DD56C6f","BIFI","WKAVA","false","0x1869f0d5AE7874344C34A343B0131802677Dc72C","0x37Ad5B34f9456d27c21f18703fB21FB855A02ec7","0x725BCd71d82BC6F83561f0C7cCfD4d376Bd2C50F","4298370887168053616","4.2984","358935959599586836618","358.9360","41657704156058435","0.041658","23038208243507002869","23.0382"
"0xD9eEF9881068141000B4257CCEB72faaba7186f6","WBTC","ETH","false","0x3f8185ccE4cB25f17f6BE2B4Ff653C45F0dD4FeD","0x583A9D78DA4733B7a1129278836515D79D5C20e1","0xe7cBc0Ea064E0585356343846F15C551445B874B","577229","0.005772","179090880464173683","0.179091","255191","0.002552","88389172520528433","0.088389"
"0x4B22d524F5301Fb7c042A81C87687Fd420B980e8","TAROT","USDC","false","0xbf257c745A8aDa0BD8F682812F5Fd95FA42bDf66","0x85871829275a5ba4c62158edfB9921b0926437A2","0xB2aba294C154e0c0F50A41B1c8923353974c0FA9","215138894889944183503","215.1389","137066074","137.0661","489471295375149178265","489.4713","179156423","179.1564"
"0xB65D7381686A7829dC238AbF785BB2dEE313fB20","MAI","USDC","true","0x89ede1B513502aA876f9EB660eDE9802F4462cFA","0xADB4c5598798349DD7a798c52fa3464C77342478","0xd38ccE89468a1CAD88C8cC56c43082ea2963e67A","65554470146386072495","65.5545","269232315","269.2323","72717519708509605723","72.7175","290827314","290.8273"
"0x766CA762fCC03F5070860857FF4054D258c74517","LQDR","USDC","false","0xaDD74b7F414123e6B56D154C2027FBd8afdc4634","0x7fe4C546FfAc8265D93a0CAD0aa8328A3fE3FE6A","0xF8ad6cf03Fff92F7cB3d17A1ed814592c4Faf818","17885398178973805502","17.8854","98557291","98.5573","122424521522450843311","122.4245","93092742","93.0927"
"0x510c1bFDAFB356ace6cC735be304E25C05d22C02","BIFI","USDC","false","0x89dc963F9409555C7E183cBA0F7D92aDd7D1B92B","0x39bD6Ee65079cFEa9f75da3C7abF2e23D46476a0","0xe024F5655a5c21AD26c5344801e9aBeFFB21395A","1379251441380316105","1.3793","330739212","330.7392","3629902263088044","0.003630","1448247","1.4482"
"0x0e1bc1939D977c676Cd38cFF4B7e411C32b6d3ce","MARE","USDC","false","0x46B9FCac1B698AE54b9c1D52A734338964e28AEE","0x481dBDB547E2F7BD83BD45ae6c4efc55675438EB","0xCE069a024C899358A454e7F6a8Aa713e5d48a68F","29814483815056931570233","29,814.48","1006656854","1,006.66","14097373368115013787430","14,097.37","1682813742","1,682.81"
"0xB593E0A2e93864fF5F75689dADE29f5F6DEc64EF","WKAVA","ETH","false","0x371D33963fb89ec9542A11cCF955B3A90391f99f","0x96D5f7734466232E0D534e0c7B1432165d9D77F0","0xBF13F1c8f2C29db13d6497eC05263D4d63ebB84C","23274500021287336908","23.2745","120087015938069882","0.120087","299438289438011761037","299.4383","362790606632551539","0.362791"
"0x304B111E0c9ccC8137D98807D15d56AAd84bce77","WBTC","WKAVA","false","0xa27a1f03479cfe4B0b97Fd8c772a84aD815C1946","0x7DFcc9193A3265aB505eCAEcd67226AC26e1fc9f","0xaEc0CA80856B46d3B02435C4F8089D010fc923F9","1972193","0.019722","32956248025705112770","32.9562","430447","0.004304","89267416178436446711","89.2674"
"0x003aECe78F137E84a0Fd3630Fab3F68aF4cD925F","USDT","VARA","false","0x1bE7c04884C322EA55FF722c2fB92932A8727EEa","0x2380d5478b3747e19439547A516E0c8ad6F5B96e","0xF02a1ddF16d5A6609Aa7010Bc5e82443398E507E","13451392","13.4514","165046479208569839404","165.0465","6991644","6.9916","53871299196248541510","53.8713"
"0x46B5512f92372C0374959c23B40754720bF3CD2f","MARE","VARA","false","0xb529Aa3E67b1dd5987a35aD57094a72c08df0f1C","0x898e36CeAb30E3957805d4FfAA970f823d2a3525","0xC08588f4DcD41bB0527967D30bAdA06E1377Ca3b","6245724810352825842","6.2457","85279701448599697646","85.2797","153257817394685699745","153.2578","354606682957811310884","354.6067"
"0x7638C334521c953fe05F91D7CB42E937036FA1Fd","WKAVA","KavaDoge","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x16A8648dBDa8d2FEA4D06210e7F562EA803Fb12f","1149396458949516332","1.1494","192032543127126122964076438","192.03M","0","0","0","0"
"0x7d582b3392819C0F7d544901fc06540eF9822D8E","TIDE","USDC","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0xeECd362619aD3458862F6e7ccEf5f163bd183394","3714430088477348","0.003714","3574","0.003574","0","0","0","0"
"0x5C7afEF4efE95870c19b5d094e6876515Db23EB3","TEST","WKAVA","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x15E4b3CF70BCb7FCa3FBace7C55310EEC658eFc0","0","0","0","0","0","0","0","0"
"0x07Dc2257f44079572d2A711E003E2852371D2959","KSHIB","WKAVA","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x56Fc434478B87161354EbDc5a69815315990c414","2136398225611683623542","2,136.4","83730176886881074616","83.7302","0","0","0","0"
"0xf9b76849f4A5ff23AD08b5BA17c7228c233F1478","KAVABOSU","WKAVA","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x9E09Bb7bFad888Db852C0cF1475b0C65C556c5a2","0","0","0","0","0","0","0","0"
"0x8346199CD0Cc0cFED3Fe986B1Eb4656a9e30e61b","MAI","VARA","false","0x95B86E1D246667d1C35EE40E6e289166f21785be","0x95385f4Fe54AacDe47f2cF277B36518f2281B16d","0x2E719abE5f880241C2301ce649734F40e5aAe6ba","1210322168706373744","1.2103","2351415701277802236760","2,351.42","47044088955957446926","47.0441","7010642177586208759901","7,010.64"
"0x1344Ee9c2BD67Fd24Ba0769EDAEc72ee64D4c393","testing","WKAVA","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x213323C81eA0471e600beCb38eC5f2762Df472Ae","29880209","0.298802","60000000000000","6.00e-5","0","0","0","0"
"0xb2AB950B38f1668426fD0201d6A3419c2Dc54DBC","KAWAII","WKAVA","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0xffF4e8b570Af79703718725c5f48f016b3fbF46E","46228200000","462.2820","3811374166902757457","3.8114","0","0","0","0"
"0xF991Be2D00097EF45F4109b81d834cf180287c3F","KFloki","WKAVA","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0xbE748a53BDd177cf38AA3abfF97885936fB2E7ca","0","0","0","0","0","0","0","0"
"0x8964EF9b466d0059e6c126E3F0A10663F11868dd","VARA","ETH","false","0x991782B9263876e99368328440B421E3534BF9f8","0x0f788a3677F125Ef046A3E68c07Cff67bCFA0B17","0xC0c8EdF8b65ee3Cb346Aaf4F7FCEad75f6A3CE01","659974913215948761641","659.9749","10842085913710419","0.010842","104215894216851840656","104.2159","5186307311234495","0.005186"
"0x23D92D7AA585A1D7A7a00B0ec35377e139c6DD49","KONK","WKAVA","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0xDADD1f18df3688A9257494A89832Ed4B8b512213","1004545637382918842","1004.55M","5500000000000000","0.005500","0","0","0","0"
"0xAe0c5b755a74369637f12267e820426336A596eB","WKAVA","KTOMB","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x7d1a45475cade21b153B3b8820E34480eb5ec175","138000000000000000","0.138000","192804429962549931691","192.8044","0","0","0","0"
"0x1A84c6A6F504B78bBaB91f72642899779fC50763","KAVALIER","WKAVA","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x6Db5Dd99965fBaaA692a337E7AFBe0aE33658011","24269255829","24.2693","3903000000000000","0.003903","0","0","0","0"
"0x2647B59C30A9Bf19D8AeEDD9555E005675E127a0","WBTC","VARA","false","0xD9e2c0b2538b088360bEfb3FdAd5892b210B29aC","0x1342EF6D5bB97c6f86be9f4d98B0aE510b62C27d","0xe553dF7cDD6Eb2FD3F504c4fD325b387E9d57364","52034","0.000520","896022872665918792814","896.0229","0","0","113246551919069213124","113.2466"
"0x7ACe223820a84C5FCeb9Cb76A6a5aEcE98582983","WKAVA","USX","false","0xD8fd64DD6166D998966Ebc1Ad830481AC9858083","0x2D770b84a99c9AC41E5e1A46b899a334A5F72Cb7","0xae922Aa564644D57012323b550f2F4aac09424DC","94695725554319007386","94.6957","63039299974279738649","63.0393","4455502414519249357","4.4555","2762117788674166489","2.7621"
"0xC19E44de5617a2535443AE6f8bFdf8f9346a038A","USX","VARA","false","0xd0B747F0B6aA4DDB406b5505bCe64A21f9385bbE","0x5AA613822F7D6Bb67089c2829c8c61a9fB7286f0","0x6620d83225259435923A97A5E5aF380c4894369F","10774282098368542853","10.7743","34194202475558805770586","34,194.2","248006530130626627","0.248007","10913287943794442202","10.9133"
"0x04e063939aF6Fe404C19F0aad4A8e40186e6bDeC","LQDR","MAI","false","0x0AbF4Efe42d762292F5F7E9A8Aa617e8585D66B0","0x19B1E9D0E2bB01C5Aa20143cA43C01c99Fa2a98F","0x30B48766c9ffAcC7b20AAEe3d9Fd76cF0F505117","11384561168608720418","11.3846","29524218217722708617","29.5242","160064770690394047153","160.0648","153654698669190919457","153.6547"
"0x093Cb7692B4e819FC0C426e02a6956293Ec1B376","ACS","VARA","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x219EC6dB7eb99962f7e62153a49bBd13276B675D","8380027067821","8.38e-6","225938981228548","0.000226","0","0","0","0"
"0xab063d1cdE479fa5F325C2D86311Dc57B5f3aEAB","FUN","USDC","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x24cE07eE01fe297756E3068b3CFCC15cd9209D89","30000000000000","3.00e-5","30","3.00e-5","0","0","0","0"
"0x530B9201E1Dbc11b596367428e5D344EbB636630","BNB","VARA","false","0x358475CEaC9Ad8fAb2a812D20Dd56990c481858E","0xAFce5AbF846d477549590392d9C82F129872927a","0x4478E3aFB64B85d0A67A72e456A3381F94018802","3326131039836172","0.003326","380821553831803240634","380.8216","16297181509634551","0.016297","63878885445773972026","63.8789"
"0x73d11C90f261E92C20920a4dE1064D89119BE0F3","EMO","USDC","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x92cB25f0fE2eD6fA8b64002Bd56C59BF1b4e7835","32282738000000000000","32.2827","16800000","16.8000","0","0","0","0"
"0x7a08708E06A118F2B22C9000A990155bdEdC31d1","axlUSDC","USDC","true","0xc28Fcef5970fD23E5BFCDC31cE1Ba72ef98Cc70a","0x15895c2666E969B602D3261445Ee2B9f574075D9","0x628de49fe709f08c8eAE90d79b935055f098dd9e","426838975","426.8390","692112521","692.1125","1128160862","1,128.16","1664091536","1,664.09"
"0x7A59Afa03671060D12c04a0FFF2f7A50b9466F21","KMOON","USDC","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x78A9Ab802F6E9313bE3eC45887ace3F8aa09e3af","100004000000000000000","100.0040","957794","0.957794","0","0","0","0"
"0x3E567d5041851Ce82ffe379d8eE43509e4909Fac","DVT","USDC","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x3E8189AC03E31192Fb894Ed2A4BC10dF0ec423D6","6387235647654672440","6.3872","3762672","3.7627","0","0","0","0"
"0x9e8b2CbdF7cab073F9a7521FC4E69001441e325b","allons","USDC","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x60Fef5EEb46aA4cDBD4BAe5a4d64b776F0122791","0","0","4000","0.004000","0","0","0","0"
"0x90442f0E609037673019a000f284a5b21b49b0D7","YFX","USDC","false","0xc45591Bc5Bae2f19271bDAe7301eaF599E775571","0xA344b3ACAcb58c46771D18734C250ae4c856021a","0x7b16Ea9f66CC8f1b08fDAC9ed2BE714AE0f5f1E0","275558416364952226","0.275558","2953003","2.9530","8487451960511426542","8.4875","23638612","23.6386"
"0xB5B05996a407e290BbF9807dB5eb52a45bcAa36d","xSHRAP","ETH","false","0xa075C72aDdfaBb789A7325D00259DA13d25EAfA2","0x3F74683276Ad71E007137E8A7d3719510c176F9b","0xfA26b3Abb270dB5687b6777B69039935da9C05Ee","383","3.83e-16","221","2.21e-16","25096870312154811","0.025097","5368775576983563","0.005369"
"0xF5c8931D63e2B4bf57d06a35c9d72bC576d3a910","SLM","USDC","false","0xdDC2559a6aAda1502Bd9484dFa928DE23C595021","0x25940fAcfF54C7bDeCb3482dde150370F0F03755","0xE7609f20e8553A6759CcfcA676AaaFe5da8B3Cb7","85800222346611853195190","85,800.22","433873","0.433873","17450949349171333349373","17,450.95","3171830","3.1718"
"0x735EE52B88f1c4110Df36B62C335534544143a04","MCS","USDC","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0xDD02Bd7aF4A87C8027045a761880f0A081BbCBC6","0","0","0","0","0","0","0","0"
"0x34e253763D14e9bd886Bc2B00566FB1F3cbeB83f","VARA","axlUSDC","false","0x6b67a5Bdf835a1c75cE42441f1A59Cc41526f68D","0xBf6b952f158943f75b1f66a3c275AFA55fBF6FAf","0xf8A9a32eae40cBb2d0445F82338D8A3D95555DfC","5956581682561103695702","5,956.58","54929","0.054929","833266837341900840500","833.2668","240435","0.240435"
"0x5d65fa1eB5eeb5da4a384F08B8739036E8aF0304","WKAVA","MARE","false","0xBdCd19CD1D54b87afB2Ef3cA6570045eAF2e4A10","0x9D66bBDAd1e90Ebc0B51e261a8b30e497f201D5d","0xe52E9dBc46E625e01aC0bf09d5795Bb0d9e50ed0","9295056901869792053","9.2951","37721010512537626914703","37,721.01","1097923629705043001375","1,097.92","142785074386894488959185","142,785.07"
"0x03A6f0506012eAD969f114dA959dD522367C8F13","axlATOM","ETH","false","0x1DDd88aB59bf97183f3a0bF2bA3f6b84A79ccd03","0xAec124Ec4FE8B56214d2Eac0D16ADA33F9fa5B44","0x52423882973dB9B54b92EB6090268A274EC9a03D","132991","0.132991","1460776109863589","0.001461","1556470","1.5565","19529261324882734","0.019529"
"0x4d29349b856abbf18137C9Df6480Bace20A80564","KAVOGE","WKAVA","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x1915aDCAa34344ACA8bF45f2394D7Bb957110BA6","12734085441103747917962958","12.73M","20104738680509549446","20.1047","0","0","0","0"
"0xcD864250632175638139E0943031211E301786Cd","LARZ","WKAVA","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x302e33B5798899A4B40237C276e3b0E44Be7f51f","0","0","0","0","0","0","0","0"
"0xE6c4B59C291562Fa7D9FF5b39C38e2a28294ec49","TW1","TW2","false","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0x2Bd9adeb634AB5700d5fB740e5f8da0E9Df90948","0","0","0","0","0","0","0","0"
